USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
visawant  793116  0.1  0.6 1217873220 209516 ?   Sl   Jun13   3:06 /app/extra/vscode/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=55 --enable-crash-reporter=645cdfdb-c8db-40e7-878b-536d4daf56f4,no_channel --user-data-dir=/home/visawant/.var/app/com.visualstudio.code/config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,17543495889690349063,14796238742137226158,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
visawant  793118  0.0  0.3 1217888480 109328 ?   Sl   Jun13   0:25 /app/extra/vscode/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=55 --enable-crash-reporter=645cdfdb-c8db-40e7-878b-536d4daf56f4,no_channel --user-data-dir=/home/visawant/.var/app/com.visualstudio.code/config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,17543495889690349063,14796238742137226158,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
visawant  793154  0.0  0.0   5288  4224 ?        S    Jun13   0:01 /home/visawant/.var/app/com.visualstudio.code/data/vscode/extensions/ms-python.python-2025.6.1-linux-x64/python-env-tools/bin/pet server
visawant  793285  0.0  0.0   8124  4472 pts/7    Ss+  Jun13   0:00 /bin/sh
visawant  793328  0.5  2.7 1222961992 902536 ?   Sl   Jun13  14:46 /app/extra/vscode/code /home/visawant/.var/app/com.visualstudio.code/data/vscode/extensions/ms-python.vscode-pylance-2025.6.1/dist/server.bundle.js --cancellationReceive=file:4fee61e026095123989434b55f3337305d477cc6cb --node-ipc --clientProcessId=2293
visawant  793443  0.0  0.0 231436  7076 pts/6    Ss+  Jun13   0:01 bash
root      794178  0.0  0.0      0     0 ?        I<   Jun13   0:00 [kworker/1:2H]
visawant  799520  0.0  0.7 2880484 234508 ?      Sl   Jun14   0:59 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {65e56625-6bd3-4b32-88c2-aea12ff6c207} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 2899 tab
visawant  800068  0.0  0.0   8124  4560 pts/8    Ss   Jun14   0:00 /bin/sh
visawant  800072  0.0  0.0  17284 13592 pts/8    S+   Jun14   0:00 /bin/python
visawant  801975  0.1  0.8 1214381452 262352 ?   Sl   Jun14   2:27 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6293 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=706765690055 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  802070  0.0  0.4 1212638736 153844 ?   Sl   Jun14   1:37 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6296 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=706784310874 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  802097  0.0  0.2 1212588136 94964 ?    Sl   Jun14   0:01 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6298 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=706786547900 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
visawant  802358  0.0  0.1 1212579812 63980 ?    Sl   Jun14   0:00 /opt/google/chrome/chrome --type=renderer --string-annotations --crashpad-handler-pid=11422 --enable-crash-reporter=, --enable-dinosaur-easter-egg-alt-images --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6300 --time-ticks-at-unix-epoch=-1748153870967396 --launch-time-ticks=706874803731 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8941308438117210263,17034405471898854915,262144 --disable-features=EyeDropper --variations-seed-version=20250522-180032.381000
root      823290  0.0  0.0      0     0 ?        I<   08:36   0:00 [kworker/2:0H]
root      835113  0.0  0.0      0     0 ?        I<   11:15   0:00 [kworker/5:0H]
root      836595  0.0  0.0      0     0 ?        I<   11:43   0:00 [kworker/3:0H]
root      839556  0.0  0.0      0     0 ?        I<   12:26   0:00 [kworker/7:0H]
root      840985  0.1  0.0      0     0 ?        I<   12:46   0:24 [kworker/u33:1-i915_flip]
visawant  847850  0.4  0.6 2808632 203920 ?      Sl   14:32   1:02 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5063eec5-a772-41de-b005-acf7e9aed98a} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3392 tab
visawant  847952  0.2  0.5 2826640 169524 ?      Sl   14:33   0:37 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a4279a51-a19f-4c39-9f07-6c307ec7fb5c} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3393 tab
root      848521  0.0  0.1 663056 40596 ?        Ssl  14:37   0:01 /usr/libexec/fwupd/fwupd
root      848756  0.0  0.0 229648  2544 tty3     Ss+  14:38   0:00 /sbin/agetty -o -p -- \u --noclear - linux
visawant  850669  0.0  0.0 230120  5720 pts/9    Ss   15:05   0:00 bash
visawant  850697  0.0  0.0 247192 18088 pts/9    S+   15:05   0:00 python
visawant  850710  0.0  0.5 2767740 185716 ?      Sl   15:06   0:09 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a597ff10-a627-43b4-97df-3cf76f764013} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3422 tab
root      852854  0.0  0.0      0     0 ?        I<   15:32   0:00 [kworker/u33:0-rb_allocator]
root      853930  0.0  0.0      0     0 ?        I    15:46   0:01 [kworker/u32:9-btrfs-endio-write]
visawant  854140  2.1  0.6 2817524 209228 ?      Sl   15:49   3:26 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {65906359-50e4-47bf-9dc4-bfbf8173e7f8} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3456 tab
root      854598  0.0  0.0      0     0 ?        I    15:54   0:00 [kworker/7:1-mm_percpu_wq]
root      854692  0.0  0.0      0     0 ?        I    15:55   0:00 [kworker/4:2-events]
visawant  855708  0.0  0.2 2655936 82556 ?       Sl   16:13   0:03 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {6aa733e3-c282-42c4-af70-73c811bac4b7} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3475 tab
visawant  855763  0.0  0.1 2630700 61496 ?       Sl   16:13   0:01 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a2607a6f-320e-4724-9d20-fd86307bf040} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3476 tab
visawant  855831  0.0  0.1 2630700 61780 ?       Sl   16:14   0:01 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {4865db81-4a81-4805-abf9-0607c3526844} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3477 tab
root      855885  0.0  0.0      0     0 ?        I    16:15   0:00 [kworker/1:0-mm_percpu_wq]
visawant  855942  0.0  0.1 2630716 61856 ?       Sl   16:17   0:01 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0 -prefsLen 38156 -prefMapHandle 1 -prefMapSize 263454 -jsInitHandle 2 -jsInitLen 254356 -parentBuildID 20250103020020 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {9f6e95c0-b7f5-49c8-9cbb-4d034311da0c} -parentPid 423668 -crashReporter 6 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 3478 tab
root      856084  0.0  0.0      0     0 ?        I    17:15   0:00 [kworker/u32:35-btrfs-endio-write]
root      856092  0.0  0.0      0     0 ?        I    17:15   0:00 [kworker/u32:43-btrfs-endio-write]
root      856100  0.0  0.0      0     0 ?        I    17:15   0:00 [kworker/u32:51-btrfs-endio-write]
root      856137  0.0  0.0      0     0 ?        I    17:15   0:00 [kworker/5:3-events]
root      856278  0.0  0.0      0     0 ?        S    17:30   0:00 [irq/143-mei_me]
root      856350  0.0  0.0 246928  8924 ?        Ss   17:30   0:02 /usr/libexec/sssd/sssd_kcm --uid 0 --gid 0 --logger=files
root      856386  0.0  0.0      0     0 ?        I    17:30   0:00 [kworker/4:0]
root      856598  0.0  0.0      0     0 ?        I<   17:35   0:00 [kworker/0:2H]
root      856705  0.0  0.0      0     0 ?        I    17:37   0:00 [kworker/3:0-mm_percpu_wq]
root      856999  0.0  0.0      0     0 ?        I    17:42   0:00 [kworker/1:1-events]
root      857171  0.0  0.0      0     0 ?        I    17:43   0:00 [kworker/2:2-mm_percpu_wq]
root      857554  0.0  0.0      0     0 ?        I    17:48   0:00 [kworker/u32:1-btrfs-delalloc]
root      857569  0.0  0.0      0     0 ?        I    17:48   0:00 [kworker/5:2]
root      857707  0.0  0.0      0     0 ?        I    17:51   0:00 [kworker/6:0-events]
root      857721  0.0  0.0      0     0 ?        I    17:52   0:00 [kworker/u32:2-events_unbound]
root      857826  0.0  0.0      0     0 ?        I    17:54   0:00 [kworker/u32:3-events_unbound]
root      858141  0.0  0.0      0     0 ?        I    18:00   0:00 [kworker/u32:4-btrfs-endio-write]
root      858421  0.0  0.0      0     0 ?        I    18:10   0:00 [kworker/u32:0-btrfs-endio-write]
root      858678  0.0  0.0      0     0 ?        I    18:14   0:00 [kworker/6:1-mm_percpu_wq]
root      858738  0.0  0.0      0     0 ?        I    18:14   0:00 [kworker/3:1-cgroup_destroy]
root      858798  0.0  0.0      0     0 ?        I    18:14   0:00 [kworker/2:0-events]
root      858880  0.0  0.0      0     0 ?        I    18:15   0:00 [kworker/0:1-mm_percpu_wq]
root      859012  0.0  0.0      0     0 ?        I    18:18   0:00 [kworker/7:2-events]
root      859098  0.0  0.0      0     0 ?        I    18:20   0:00 [kworker/u32:5-btrfs-endio-write]
root      859125  0.0  0.0      0     0 ?        I    18:21   0:00 [kworker/0:2-events]
root      859152  0.0  0.0  16640  6344 ?        S    18:21   0:00 systemd-userwork: waiting...
root      859153  0.0  0.0  16784  6896 ?        S    18:21   0:00 systemd-userwork: waiting...
root      859154  0.0  0.0  16640  6376 ?        S    18:21   0:00 systemd-userwork: waiting...
visawant  859208  0.0  0.0 230120  5628 pts/11   Ss   18:22   0:00 bash
root      859241  0.0  0.0      0     0 ?        I    18:23   0:00 [kworker/7:0]
visawant  859340  0.0  0.0 232752  5436 pts/11   R+   18:26   0:00 ps -aux
